Unnamed: 0,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
28291,294949,04-0599,72068921,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28317,71298810,05-3020,72179320,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28323,70911361,05-2687,71605791,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28333,77385531,321-0083,78529047,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28437,73425261,05-3522,74318928,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28560,74833938,06-0305,74963468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28561,78093663,321-0722,78528729,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28588,71227910,05-2964,72021158,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28604,69965074,05-1962,70537286,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28667,75720920,06-0671,76090423,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28669,71061912,05-2818,71772487,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28704,71250752,05-2974,72102901,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28706,75195266,06-0492,75753422,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28718,77385527,321-0082,78528951,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28722,74373685,06-0133,74695018,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28744,74834172,06-0315,75000091,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28756,79857043,321-1528,80343909,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28759,74784504,06-0290,74912723,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28774,149367,04-0378,71812639,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28804,72010458,05-3362,73986027,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28836,710947,310-1479,111869939,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
28842,71444945,05-3137,73594687,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28875,74741176,06-0274,74912163,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28877,71444841,05-3134,73554581,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28882,69914417,05-1884,70446136,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28931,78087613,321-0714,78569199,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28934,77799922,321-0495,78504947,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28938,71299303,05-3030,72556383,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28956,69551882,05-1495,70086076,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28957,77458264,321-0049,77795905,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28958,72134986,05-3389,74029231,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28960,74565895,06-0204,74811640,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28969,79374560,335-1141,79645343,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28982,71993655,05-3335,73987142,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29002,77466868,321-0241,78504152,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29077,79355511,335-1130,79619064,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29078,70073480,05-2073,70622687,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29083,73651943,05-3719,74533226,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29109,72172807,05-3435,74258852,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29131,77294080,07-0037,77489834,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29146,77281682,07-0023,77393800,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29170,79355604,335-1131,79619032,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29217,71167251,05-2907,71943620,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29219,79398731,335-1185,79834546,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29257,71393119,05-3097,73473102,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29261,104525,04-0358,70917783,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29263,71083051,05-2841,71782395,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29344,79355608,335-1132,79645567,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29376,71733616,05-3255,73823536,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29412,71298798,05-3017,72180195,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29550,71227918,05-2968,72021446,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29552,77529366,07-0119,77816568,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29646,101473,04-0299,70861703,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29660,71478345,05-3180,74028866,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29664,77407879,321-0137,78568913,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29734,74834189,06-0317,75000245,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29765,71444829,05-3128,73545226,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29766,74741227,06-0281,74912915,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29788,71935568,05-3299,73911272,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29815,75180188,06-0483,75753770,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29817,77385471,321-0040,77796876,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29837,72010490,05-3376,74028078,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29841,75064011,06-0433,75550969,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29907,79355507,335-1129,79618840,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29920,71035697,05-2800,71701744,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29952,70230527,05-2219,70849871,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29973,417716,04-0698,72082511,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
29979,77238043,07-0012,77358999,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30002,71282184,05-3011,72179352,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30050,77415161,321-0024,77780940,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30053,71571392,05-3211,73756103,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30186,74703345,06-0258,74864442,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30328,101457,04-0295,70861466,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30387,70091608,05-2105,70736503,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30399,72962232,05-3486,74260807,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30417,70123763,05-2159,70755029,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30494,70220573,05-2213,70849967,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30497,71120791,05-2882,73555742,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30583,74899389,06-0343,75047594,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30587,69619560,05-1631,70181403,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30605,77281706,07-0029,77442521,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30643,71185726,05-2927,72019755,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30660,71035669,05-2793,71699669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30742,74833323,06-0300,74963235,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30748,71203649,05-2951,71957355,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30784,74899385,06-0341,75047530,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30786,74834137,06-0311,74964371,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30788,69744830,05-1763,70513104,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30809,73633892,05-3702,74452013,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30833,79355679,335-1139,79645858,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30868,69664852,05-1660,70176373,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30896,79322568,335-1082,79491377,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30897,75819053,06-0702,76156579,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30928,71185709,05-2925,72019723,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30931,74784500,06-0288,74912787,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30951,71478425,05-3196,73754291,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30965,72967192,05-3497,74261255,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
30990,71993683,05-3330,73991465,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31008,70822215,05-2622,71506445,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31063,71444918,05-3125,73544798,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31118,71887438,05-3273,73839376,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31136,71444940,05-3135,73554622,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31137,74878475,06-0331,75047050,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31158,77407883,321-0138,78619755,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31176,70006080,05-1997,70557787,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31224,71392940,05-3080,72599091,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31259,72172843,05-3434,74258788,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31275,71414866,05-3109,73543299,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31282,79398743,335-1188,79855553,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31292,75428042,06-0598,75994458,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31313,73633956,05-3709,74473248,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31327,77799990,321-0497,78569557,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31336,71444932,05-3131,73545034,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31348,71392961,05-3085,73467166,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31380,74071348,06-0062,74661756,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31382,73989811,06-0034,74591198,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31397,77232703,07-0008,77358871,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31403,71250756,05-2976,72021126,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31404,77232703,07-0008,77358903,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31482,74657092,06-0242,74812752,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31489,71903128,05-3293,73910896,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31500,77591283,07-0147,77907517,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31586,71476731,05-3193,73754226,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31679,77238039,07-0011,77358967,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31712,77232683,07-0003,77314110,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31727,75078784,06-0452,75645154,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31745,71393000,05-3088,73467248,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31747,70429625,05-2371,71158133,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31775,72965028,05-3493,74261191,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31779,77238051,07-0014,77359255,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31783,71167204,05-2897,71868706,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31795,72172843,05-3434,74258820,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31821,79355679,335-1139,79645890,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31873,70822203,05-2616,71506126,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31890,70720618,05-2568,71474094,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31905,77415309,321-0158,77725129,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31911,71250808,05-2983,72103061,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31918,101219,04-0279,72120506,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31966,74833339,06-0304,74964123,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31980,73568155,05-3627,74405235,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
31995,74481163,06-0170,74748614,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32049,74899402,06-0345,75093323,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32063,72010453,05-3360,73927251,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32076,71393027,05-3090,73471848,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32106,71250788,05-2992,72103637,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32126,71083029,05-2835,71773247,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32130,101538,04-0315,70900987,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32154,75195266,06-0492,75753390,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32166,74865111,06-0319,75000059,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32269,711112,310-1487,111870586,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
32345,72010481,05-3372,74021996,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32406,74495215,06-0179,74748678,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32415,70013757,05-2030,70555654,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32432,101223,04-0280,70807143,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32477,71282066,05-2994,72103669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32514,71993683,05-3330,73991433,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32572,78087625,321-0715,78619819,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32600,101219,04-0279,72120433,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32620,70309779,05-2268,70957052,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32622,69573394,05-1527,70087095,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32626,72147849,05-3400,74074837,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32650,74878329,06-0329,75000792,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32691,77232675,07-0001,77314046,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32699,69619392,05-1627,70181950,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32721,73652012,05-3726,74533514,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32729,75195283,06-0496,75754338,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32793,71637859,05-3222,73773272,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32818,74641355,06-0234,74864369,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32822,378473,04-0658,71891461,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32873,70309779,05-2268,70957084,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32904,69965074,05-1962,70537254,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32927,71476531,05-3175,74878663,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32972,79398743,335-1188,79855585,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32981,71392936,05-3079,72632848,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32990,68663406,05-0386,72135598,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
32995,70073437,05-2089,70638821,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33043,70896862,05-2653,71600468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33044,77551304,321-0190,77725005,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33062,77799990,321-0497,78569587,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33119,69454420,05-1399,69974135,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33128,71167103,05-2896,71868610,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33153,69977277,05-1974,70538163,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33164,711108,310-1483,111873180,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
33214,77238039,07-0011,77358935,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33219,72147817,05-3403,74075205,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33225,71339158,05-3061,72589031,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33338,378473,04-0658,71891397,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33377,72147825,05-3407,74075429,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33446,70073545,05-2090,70638493,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33459,69585059,05-1569,70174330,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33495,70298669,05-2253,70941674,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33514,79355475,335-1121,79618968,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33550,77415325,321-0162,77796468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33564,78087654,321-0717,79686853,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33591,70430524,05-2386,71174834,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33641,74833951,06-0306,74963963,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33725,71887414,05-3261,73823880,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33756,79338769,335-1119,79618296,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33817,75064301,06-0442,75644332,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33826,104456,04-0341,71708537,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33834,70430428,05-2375,71174322,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33842,77385455,321-0036,77780844,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33956,413764,04-0697,72082757,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33978,71903209,05-3296,73911432,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34146,71393115,05-3096,73473262,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34181,71476515,05-3174,76212499,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34208,70803431,05-2611,71505833,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34226,73540579,05-3609,74404707,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34244,72135214,05-3390,74028999,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34263,71887442,05-3275,73839216,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34292,77294076,07-0036,77489770,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34297,104456,04-0341,71708505,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34301,74865233,06-0327,75000648,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34324,70145786,05-2189,70832596,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34392,72010441,05-3373,74028114,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34393,77799956,321-0496,78529109,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34410,77466872,321-0242,78505007,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34416,70429673,05-2382,71174578,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34448,74625720,06-0228,74812168,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34454,74878325,06-0336,75047146,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34507,71019452,05-2784,71700045,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34519,71571400,05-3215,73756168,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34552,80007249,321-1593,80428591,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34557,71637859,05-3222,73773240,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34561,73573616,05-3647,74452341,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34567,80326809,335-1202,80377751,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34573,71993639,05-3327,73987294,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34580,77529379,07-0120,77863611,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34609,79355645,335-1140,79645276,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34619,74373808,06-0140,74693454,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34655,71903222,05-3298,73911160,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34675,71250784,05-2990,72103477,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34687,71733616,05-3255,73823504,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34736,75023592,06-0381,75093387,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34778,74580301,06-0216,74811872,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34824,73502165,05-3560,74331149,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34871,70073528,05-2083,70636500,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34873,77378348,311-0661,78038090,Male,Nothing,P56,coronal,NISSL,Nothing,SD,1.049
34904,77537631,321-0204,77724717,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34931,73502205,05-3561,74330813,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
34984,74741227,06-0281,74912947,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35003,77207545,311-0553,77541826,Male,Nothing,P56,coronal,NISSL,Nothing,RS,1.049
35066,75037014,06-0401,75206917,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35079,72008755,05-3344,74021201,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35089,71185696,05-2924,72019659,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35167,73620033,05-3679,74452501,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35236,75064102,06-0430,75551185,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35237,71456240,05-3167,76212408,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35290,75720903,06-0667,76090247,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35299,70516701,05-2443,71269104,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
35302,72010441,05-3373,74028158,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
